configuration,source_id,chunk_id,speech_ratio,vad_confidence,wer,cer,content_privacy,speaker_privacy,privacy_score,tc3,ta1,preserve_new,trials_used,used_ss,recipe
LLM-Mem-SS,,eeea732b-a8aa-578b-ac43-2e9136913663_0,0.8945,0.9549,1.0,0.8676470588235294,0.9470588235294117,0.5011790545875883,0.8132948928468646,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,eeea732b-a8aa-578b-ac43-2e9136913663_1,0.9675,0.9822,1.0,0.9866666666666667,0.9946666666666667,0.38803546808022693,0.8126773070907347,0.3333333333333333,0.0,0.16666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,eeea732b-a8aa-578b-ac43-2e9136913663_2,0.335,0.8284,1.0,0.875,0.95,0.01897654656434422,0.6706929639693032,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,18d39910-aab3-572f-829c-4e621e9efdd1_0,0.8955,0.9908,0.2857142857142857,0.2786885245901639,0.282903981264637,0.5309106147362448,0.3573059713061193,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,18d39910-aab3-572f-829c-4e621e9efdd1_1,0.911,0.97075,0.0,0.0,0.0,0.09446564024699133,0.028339692074097398,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,18d39910-aab3-572f-829c-4e621e9efdd1_2,0.4955,0.9535,1.0,1.0,1.0,0.14395064712384675,0.743185194137154,0.6666666666666666,0.0,0.3333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,61a12c2e-1579-545b-84a4-4579aec8d8cf_0,0.9595,0.9517,0.14285714285714285,0.1095890410958904,0.12954990215264187,0.08574864025441431,0.11640952358317358,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,61a12c2e-1579-545b-84a4-4579aec8d8cf_1,0.8945,0.94075,0.9230769230769231,0.6086956521739131,0.7973244147157191,0.6259634186098141,0.7459161158839476,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,61a12c2e-1579-545b-84a4-4579aec8d8cf_2,0.3275,0.9605,0.2,0.14285714285714285,0.17714285714285713,0.061842983648080385,0.1425528950944241,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,cdfdd8a4-87b9-59e6-a180-40fb691b3aa8_0,0.8225,0.9424999999999999,1.0,0.703125,0.88125,0.2579624448906652,0.6942637334671995,0.3333333333333333,1.0,0.6666666666666666,3,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,cdfdd8a4-87b9-59e6-a180-40fb691b3aa8_1,0.8875,0.9904,0.75,0.4722222222222222,0.6388888888888888,0.656581143256938,0.6441965651993036,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,cdfdd8a4-87b9-59e6-a180-40fb691b3aa8_2,0.463,0.9481,0.5714285714285714,0.4864864864864865,0.5374517374517374,0.5771347038411421,0.5493566273685587,1.0,1.0,1.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,21caeb08-f397-5bc9-9c99-70a5e68f4b5e_0,0.9035,0.9027,1.0,0.8181818181818182,0.9272727272727272,0.6454600905386978,0.8427289362525183,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,21caeb08-f397-5bc9-9c99-70a5e68f4b5e_1,0.8705,0.9521999999999999,0.2727272727272727,0.19696969696969696,0.2424242424242424,0.5691521956502106,0.3404426283920329,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,21caeb08-f397-5bc9-9c99-70a5e68f4b5e_2,0.303,0.942,0.0,0.0,0.0,0.013136799170723079,0.003941039751216923,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,14001933-c90c-50bd-a4a2-b6f8d153178c_0,0.8065,0.96605,0.6363636363636364,0.4098360655737705,0.54575260804769,0.1612840814044838,0.4304120500547281,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,14001933-c90c-50bd-a4a2-b6f8d153178c_1,0.8305,0.9501,0.3333333333333333,0.1864406779661017,0.2745762711864407,0.5410663901453612,0.3545233068741168,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,14001933-c90c-50bd-a4a2-b6f8d153178c_2,0.711,0.9544,0.0,0.0,0.0,0.010261205561522546,0.003078361668456764,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,cc474026-7ee0-53f6-9db8-09e5485cff78_0,0.9355,0.9841,0.4444444444444444,0.4418604651162791,0.4434108527131783,0.6660371027952707,0.510198727737806,0.3333333333333333,0.0,0.16666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,cc474026-7ee0-53f6-9db8-09e5485cff78_1,0.9835,0.921,0.45454545454545453,0.4098360655737705,0.4366616989567809,0.14248267133805137,0.348407990671162,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,cc474026-7ee0-53f6-9db8-09e5485cff78_2,0.598,0.7571,1.0,1.0,1.0,0.07568783814574875,0.7227063514437246,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,a184960d-2aab-5c02-a90a-3315561f6a1c_0,0.8715,0.989,0.1111111111111111,0.11940298507462686,0.11442786069651742,0.1495177527813839,0.12495482832197735,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,a184960d-2aab-5c02-a90a-3315561f6a1c_1,1.0,0.974,0.2,0.13559322033898305,0.17423728813559322,0.20692112853543143,0.18404244025554467,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,a184960d-2aab-5c02-a90a-3315561f6a1c_2,0.6795,0.9744,0.0,0.0,0.0,0.08267397866455095,0.024802193599365283,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,3a6ac43e-3d30-5484-9dd0-923ddde11c51_0,0.8795,0.9548,0.42857142857142855,0.27848101265822783,0.36853526220614824,0.08735090090849285,0.2841799538168516,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,3a6ac43e-3d30-5484-9dd0-923ddde11c51_1,0.8625,0.9313,0.625,0.4225352112676056,0.5440140845070423,0.5862591096285615,0.5566875920434979,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,3a6ac43e-3d30-5484-9dd0-923ddde11c51_2,0.695,0.9502,0.7,0.44,0.596,0.3529591695289126,0.5230877508586738,1.0,1.0,1.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,482f8341-4fca-5054-ba08-c804f54e9002_0,0.8305,0.95555,0.25,0.125,0.2,0.11106739618617356,0.17332021885585205,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,482f8341-4fca-5054-ba08-c804f54e9002_1,0.9835,0.9869,0.0,0.0,0.0,0.06136563168011899,0.0184096895040357,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,482f8341-4fca-5054-ba08-c804f54e9002_2,0.647,0.9469,1.0,0.8055555555555556,0.9222222222222223,0.03520980646154759,0.6561184974940198,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,41996e51-4246-5c9a-b580-878008c4a67c_0,0.8385,0.96345,0.16666666666666666,0.04838709677419355,0.11935483870967742,0.04109096830811898,0.09587567758920988,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,41996e51-4246-5c9a-b580-878008c4a67c_1,0.927,0.97325,0.5555555555555556,0.5116279069767442,0.537984496124031,0.5883028425943013,0.553080000065112,0.3333333333333333,0.0,0.16666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,41996e51-4246-5c9a-b580-878008c4a67c_2,0.615,0.9607,0.0,0.0,0.0,0.012003014349115326,0.0036009043047345976,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,fc3cd5e3-f44f-57e7-b482-dc213594c889_0,0.9195,0.9764,0.1875,0.20253164556962025,0.19351265822784808,0.15478073676265436,0.18189308178828995,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,fc3cd5e3-f44f-57e7-b482-dc213594c889_1,0.9175,0.9229666666666666,0.2857142857142857,0.28,0.2834285714285714,0.2077802419538456,0.26073407258615366,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,fc3cd5e3-f44f-57e7-b482-dc213594c889_2,0.726,0.84105,0.42857142857142855,0.3076923076923077,0.3802197802197802,0.6033738973309742,0.4471660153531384,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,651b87d5-b6ce-588b-97a4-5cc7d46a215d_0,0.8065,0.95965,0.36363636363636365,0.12698412698412698,0.268975468975469,0.07615709658560965,0.21112995725851116,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,651b87d5-b6ce-588b-97a4-5cc7d46a215d_1,0.943,0.96115,1.0,0.796875,0.91875,0.6273004197659173,0.8313151259297751,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,651b87d5-b6ce-588b-97a4-5cc7d46a215d_2,0.759,0.9751,0.09090909090909091,0.05357142857142857,0.07597402597402597,0.10513096085993368,0.08472110643979827,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,45e1e1b4-1ebc-5f40-b362-296b43bf11c5_0,0.7815,0.9361666666666667,0.2222222222222222,0.03773584905660377,0.14842767295597484,0.11707606300233508,0.13902218996988291,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,45e1e1b4-1ebc-5f40-b362-296b43bf11c5_1,0.9035,0.9735,0.5555555555555556,0.25,0.43333333333333335,0.18504024008125375,0.3588454053577095,1.0,1.0,1.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,45e1e1b4-1ebc-5f40-b362-296b43bf11c5_2,0.519,0.9395,0.0,0.0,0.0,0.04969855596808159,0.014909566790424477,0.6666666666666666,0.0,0.3333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,018800bc-3a57-5999-b7c3-bbee6f2db379_0,0.8145,0.9518500000000001,0.16666666666666666,0.11538461538461539,0.14615384615384613,0.16060961180668587,0.15049057584969805,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,018800bc-3a57-5999-b7c3-bbee6f2db379_1,0.8705,0.9214,0.8461538461538461,0.43333333333333335,0.681025641025641,0.3004275092774188,0.5668462015011743,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,018800bc-3a57-5999-b7c3-bbee6f2db379_2,0.599,0.8779,0.0,0.0,0.0,0.027493956734732095,0.008248187020419628,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,4389b0c2-8962-5b49-8404-04d6eac2aea4_0,0.783,0.9297,0.0,0.0,0.0,0.05589855618388828,0.016769566855166482,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,4389b0c2-8962-5b49-8404-04d6eac2aea4_1,0.9105,0.86175,0.0,0.0,0.0,0.2643321517053038,0.07929964551159113,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,4389b0c2-8962-5b49-8404-04d6eac2aea4_2,0.3035,0.9017,0.3333333333333333,0.3125,0.32499999999999996,0.026681809295363124,0.23550454278860888,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,e9d2a7d6-945f-594b-a6f0-bf0ca605263f_0,0.7665,0.9733,0.1,0.11764705882352941,0.10705882352941176,0.16824049950538844,0.12541332632220475,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,e9d2a7d6-945f-594b-a6f0-bf0ca605263f_1,0.935,0.96755,0.3,0.22641509433962265,0.2705660377358491,0.21553763645041668,0.25405751735021936,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,e9d2a7d6-945f-594b-a6f0-bf0ca605263f_2,0.5675,0.9567,0.0,0.0,0.0,0.0493062829747708,0.014791884892431238,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,6b19867a-03f5-5229-a6d6-cfcdedaf10fc_0,0.9035,0.9844,0.3333333333333333,0.3076923076923077,0.32307692307692304,0.6283465068874499,0.4146577982200811,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,6b19867a-03f5-5229-a6d6-cfcdedaf10fc_1,1.0,0.9674,0.23529411764705882,0.2159090909090909,0.22754010695187166,0.5773782697854394,0.33249155580194195,1.0,1.0,1.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,6b19867a-03f5-5229-a6d6-cfcdedaf10fc_2,0.447,0.9475,0.14285714285714285,0.07692307692307693,0.11648351648351647,0.04999614281326892,0.09653730438244221,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,03d54277-bc47-5e15-81c0-31929f304be9_0,0.7985,0.9404,0.09090909090909091,0.1206896551724138,0.10282131661442007,0.5060826012905182,0.22379970201724947,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,03d54277-bc47-5e15-81c0-31929f304be9_1,0.9915,0.9109,0.45454545454545453,0.18518518518518517,0.3468013468013468,0.6041393231168177,0.424002739695988,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,03d54277-bc47-5e15-81c0-31929f304be9_2,0.479,0.7655,1.0,1.0,1.0,0.09728850565250458,0.7291865516957513,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,998211d0-4919-502d-a102-dcec3f2efd0f_0,0.767,0.9741,1.0,0.8260869565217391,0.9304347826086956,0.6641424105661766,0.85054707099594,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,998211d0-4919-502d-a102-dcec3f2efd0f_1,0.9105,0.91065,0.6428571428571429,0.44,0.5617142857142857,0.5679743865910136,0.5635923159773041,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,998211d0-4919-502d-a102-dcec3f2efd0f_2,0.679,0.9232,0.1,0.05660377358490566,0.08264150943396226,0.3872699972568018,0.1740300557808141,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,ba2e579c-a469-56f0-826d-20f921307776_0,0.8705,0.9299,1.0,1.0,1.0,0.4247303941124203,0.827419118233726,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,ba2e579c-a469-56f0-826d-20f921307776_1,0.9915,0.9446,0.5454545454545454,0.36619718309859156,0.4737516005121638,0.2633968679993378,0.41064518075831596,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,ba2e579c-a469-56f0-826d-20f921307776_2,0.831,0.9709,0.0,0.0,0.0,0.45961414019550617,0.13788424205865185,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,2eb6014b-4ea3-5614-b3f6-1a4bff0cead5_0,0.8625,0.90405,1.0,0.9565217391304348,0.9826086956521739,0.48307550271721755,0.8327487377716869,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,2eb6014b-4ea3-5614-b3f6-1a4bff0cead5_1,0.8465,0.9212499999999999,0.2727272727272727,0.13333333333333333,0.21696969696969695,0.3208670278571015,0.24813889623591834,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,2eb6014b-4ea3-5614-b3f6-1a4bff0cead5_2,0.6075,0.9341,0.0,0.0,0.0,0.030026787694685586,0.009008036308405675,0.6666666666666666,1.0,0.8333333333333333,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,06308e99-962a-5857-afd0-e2a1685dde50_0,0.8705,0.87195,0.5555555555555556,0.3275862068965517,0.464367816091954,0.31819537036323997,0.42051608237333976,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,06308e99-962a-5857-afd0-e2a1685dde50_1,0.9585,0.87085,1.0,0.9516129032258065,0.9806451612903226,0.4560134330523463,0.8232556428189297,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,06308e99-962a-5857-afd0-e2a1685dde50_2,0.823,0.9773,0.125,0.05084745762711865,0.09533898305084745,0.30956925269051816,0.15960806394274865,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,fad668ab-11b1-5736-8ec0-9e9b158d6a66_0,0.711,0.9582,0.3076923076923077,0.21621621621621623,0.2711018711018711,0.24797048941195132,0.2641624565948952,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,fad668ab-11b1-5736-8ec0-9e9b158d6a66_1,0.7745,0.9528000000000001,0.9,0.7368421052631579,0.8347368421052632,0.46856921851916566,0.7248865550294339,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,fad668ab-11b1-5736-8ec0-9e9b158d6a66_2,0.311,0.9236,0.0,0.0,0.0,0.10601652757931579,0.03180495827379474,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,734a0b26-e94d-5144-ba08-15f7ff556cba_0,0.9195,0.9893,1.0,0.9615384615384616,0.9846153846153847,0.38685263517923985,0.8052865597845411,0.3333333333333333,0.0,0.16666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,734a0b26-e94d-5144-ba08-15f7ff556cba_1,0.951,0.9647,0.8181818181818182,0.6376811594202898,0.7459815546772068,0.4327501825203329,0.6520121430301447,0.0,0.0,0.0,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,734a0b26-e94d-5144-ba08-15f7ff556cba_2,0.407,0.9492,1.0,0.8611111111111112,0.9444444444444444,0.09765683899876931,0.6904081628107419,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,be13e9ef-c0fd-579b-a30c-d8f0f44c6526_0,0.8705,0.9527,0.2727272727272727,0.13432835820895522,0.2173677069199457,0.13001723340143323,0.19116256486439195,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,be13e9ef-c0fd-579b-a30c-d8f0f44c6526_1,0.9185,0.9619,0.6363636363636364,0.34285714285714286,0.518961038961039,0.13912527544861986,0.4050103099073132,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,be13e9ef-c0fd-579b-a30c-d8f0f44c6526_2,0.327,0.9304,1.0,0.8260869565217391,0.9304347826086956,0.39409083081365814,0.7695315970701844,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,ac809d0f-1bbd-5fc0-8528-1ca13d8eff0a_0,0.8955,0.9704,0.4,0.2698412698412698,0.34793650793650793,0.19156095525278005,0.30102384213138955,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,ac809d0f-1bbd-5fc0-8528-1ca13d8eff0a_1,0.9515,0.9181,0.23076923076923078,0.10256410256410256,0.1794871794871795,0.24418856813022138,0.19889759608009205,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,ac809d0f-1bbd-5fc0-8528-1ca13d8eff0a_2,0.679,0.9412,0.2,0.08771929824561403,0.1550877192982456,0.46627734330569925,0.2484446065004817,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,fcdf5ac2-9af2-5d49-b1f4-a865ba270098_0,0.8635,0.9775,1.0,0.7121212121212122,0.8848484848484848,0.6739549421698223,0.8215804220448859,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,fcdf5ac2-9af2-5d49-b1f4-a865ba270098_1,0.9115,0.9768,0.14285714285714285,0.16,0.1497142857142857,0.307898550081796,0.19716956502453878,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,fcdf5ac2-9af2-5d49-b1f4-a865ba270098_2,0.343,0.9502,0.0,0.0,0.0,0.017343498353561415,0.0052030495060684245,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,35cfb58b-ad46-5f80-9c32-ea98c11c0f17_0,0.9355,0.9739,0.42857142857142855,0.30864197530864196,0.3805996472663139,0.6029600474099622,0.44730776730940836,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,35cfb58b-ad46-5f80-9c32-ea98c11c0f17_1,0.9915,0.9535,1.0,0.7567567567567568,0.9027027027027027,0.6581639733157011,0.8293410838866022,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,35cfb58b-ad46-5f80-9c32-ea98c11c0f17_2,0.4555,0.9301,0.0,0.0,0.0,0.02293845670427952,0.006881537011283856,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,946b3c78-74ed-5dce-a70e-8916b0cf1d5c_0,0.9275,0.9559,0.5714285714285714,0.4426229508196721,0.5199063231850116,0.36853831313076224,0.47449592016873676,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,946b3c78-74ed-5dce-a70e-8916b0cf1d5c_1,1.0,0.9593,0.75,0.5584415584415584,0.6733766233766233,0.7842424729842238,0.7066363782589034,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,946b3c78-74ed-5dce-a70e-8916b0cf1d5c_2,0.822,0.94045,0.5714285714285714,0.3582089552238806,0.486140724946695,0.3677930142013467,0.4506364117230905,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,c7b6837c-babb-5de6-900b-c42221843593_0,0.791,0.9773,0.0,0.0,0.0,0.2096818506805621,0.06290455520416863,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,c7b6837c-babb-5de6-900b-c42221843593_1,0.7335,0.9148999999999999,0.36363636363636365,0.17543859649122806,0.28835725677830937,0.2106539418611142,0.2650462623031508,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,c7b6837c-babb-5de6-900b-c42221843593_2,0.359,0.9455,0.0,0.0,0.0,0.026180858997209344,0.007854257699162802,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,793d8502-6fd8-5e62-bde8-8b4317d91ef2_0,0.9035,0.96,1.0,0.6,0.84,0.5486867352522596,0.7526060205756778,0.3333333333333333,1.0,0.6666666666666666,1,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,793d8502-6fd8-5e62-bde8-8b4317d91ef2_1,1.0,0.9408,0.14285714285714285,0.08641975308641975,0.12028218694885359,0.16180420588245847,0.13273879262893507,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,793d8502-6fd8-5e62-bde8-8b4317d91ef2_2,0.383,0.9373,0.0,0.0,0.0,0.26660765003763975,0.07998229501129192,1.0,0.0,0.5,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,aa1e3281-0b89-5abb-b709-7658fef9f6cd_0,0.9115,0.9853,0.0,0.0,0.0,0.3118480060612645,0.09355440181837935,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,aa1e3281-0b89-5abb-b709-7658fef9f6cd_1,0.9995,0.9608,0.17647058823529413,0.07692307692307693,0.13665158371040725,0.21676354895687888,0.16068517328434873,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,aa1e3281-0b89-5abb-b709-7658fef9f6cd_2,0.686,0.70525,0.0,0.0,0.0,0.0098721344988566,0.0029616403496569798,0.6666666666666666,1.0,0.8333333333333333,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,dcd9dca1-57d7-5af0-83cd-7ce216305a7f_0,0.7985,0.9319,0.375,0.2857142857142857,0.33928571428571425,0.08303974862264918,0.26241192458679474,0.3333333333333333,0.0,0.16666666666666666,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
LLM-Mem-SS,,dcd9dca1-57d7-5af0-83cd-7ce216305a7f_1,0.823,0.953,1.0,0.7659574468085106,0.9063829787234042,0.45728197760699363,0.7716526783884811,0.3333333333333333,1.0,0.6666666666666666,4,False,RECIPE_MID_BAND_ATTEN
LLM-Mem-SS,,dcd9dca1-57d7-5af0-83cd-7ce216305a7f_2,0.517,0.8029000000000001,1.0,1.0,1.0,0.012054370431601624,0.7036163111294804,1.0,1.0,1.0,4,True,RECIPE_SOURCE_SEPARATION
LLM-Mem-SS,,9ba9b8e7-1a90-55a3-ad6b-6aef732a9b1a_0,0.783,0.9535,0.125,0.06976744186046512,0.10290697674418604,0.17833103675599782,0.12553419474772956,1.0,1.0,1.0,4,False,RECIPE_LOWPASS_HIGHPASS_MIX
